### channel=id33-transformer-recipe-repair seq=46
### host=login4
### started=2026-09-10T09:10:36+0800
### ---------- output ----------
=== STAMP ===
2026-09-10T09:10:36+0800
=== EPOCHWISE MEDIANS ===
###EPOCHS T1 results/33_transformer_recipe_repair/T1/transformer_recipe_repair_T1_2026_0909_1839_ep30
01634500,0.7119600772857666
01638480,0.6493760347366333
01639500,0.7015153169631958
01644000,0.8888391256332397
01664000,0.8539084792137146
01666500,0.7346508502960205
01667500,0.8357204794883728
01669000,0.7892565727233887
01669520,0.8117153644561768
02011400,0.8961525559425354
02013000,0.8349989056587219
02014000,0.8653966188430786
02015700,0.7693228125572205
02016000,0.7770546674728394
02017500,0.7407893538475037
02018000,0.8302066326141357
02027000,0.6941545009613037
02027500,0.7180031538009644
02028500,0.6775981187820435
02038850,0.6511772871017456
02046000,0.7610283493995667
02051500,0.762052595615387
02053200,0.7579501271247864
02053800,0.8092718124389648
02055100,0.6092766523361206
02056900,0.7446274757385254
02059500,0.6605794429779053
02064000,0.8718419671058655
02065500,0.47510993480682373
02069700,0.5151891708374023
02070000,0.5815538167953491
02074500,0.4640039801597595
02077200,0.7162290811538696
02081500,0.7464652061462402
02082950,0.7434438467025757
02092500,0.8635149002075195
02096846,0.6135209202766418
02102908,0.6488878726959229
02108000,0.8344336748123169
02111180,0.5501614212989807
02111500,0.5906487703323364
02112120,0.5078929662704468
02112360,0.5837353467941284
02118500,0.5561663508415222
02125000,0.8008683919906616
02128000,0.8044954538345337
02137727,0.6856194734573364
02140991,0.6197776794433594
02143000,0.6760110855102539
02143040,0.5838047862052917
02149000,0.7193611860275269
02152100,0.6434690952301025
02177000,0.6553092002868652
02178400,0.7024602293968201
02193340,0.7625216245651245
02196000,0.8508597612380981
02198100,0.5900866985321045
02202600,0.8868215680122375
02212600,0.6535336971282959
02215100,0.7867296934127808
02216180,0.6109557151794434
02221525,0.6730310320854187
02231000,0.9710334539413452
02245500,0.03774368762969971
02246000,0.7867339849472046
02296500,0.4271683692932129
02297155,-11.619691848754883
02297310,-2.3304615020751953
02298123,0.6972439289093018
02298608,-0.15013301372528076
02299950,0.4062878489494324
02300700,-0.3002830743789673
02342933,0.4666516184806824
02349900,0.3799774646759033
02350900,0.8580195307731628
02361000,0.5520673990249634
02363000,0.8104087114334106
02369800,0.7806159257888794
02371500,0.3263574242591858
02372250,-1.5459775924682617
02374500,0.24792736768722534
02381600,0.2509651184082031
02384540,0.6719309091567993
02395120,0.09292525053024292
02415000,0.6642938256263733
02427250,0.3232322335243225
02430085,0.7100344896316528
02450250,0.4342552423477173
02464000,0.7277218103408813
02464360,0.6456117630004883
02465493,-0.4350292682647705
02469800,0.7424947023391724
02472000,0.8284743428230286
02472500,0.3752397298812866
02479155,0.7524526119232178
02479300,0.8727856278419495
02479560,0.7376869320869446
02481000,0.6235315203666687
02481510,0.7596036195755005
03010655,0.8098660707473755
03011800,0.7808982133865356
03015500,0.7969866394996643
03021350,0.7053685188293457
03026500,0.8570290207862854
03028000,0.8456326723098755
03049000,0.8462674021720886
03049800,0.646621584892273
03050000,0.841626763343811
03069500,0.890143871307373
03070500,0.7858583927154541
03076600,0.738824725151062
03078000,0.7918999195098877
03140000,0.727569580078125
03144000,0.7939767241477966
03170000,0.7870559692382812
03173000,0.8966162800788879
03180500,0.7891330122947693
03182500,0.8767982125282288
03186500,0.8612262010574341
03237280,0.552401065826416
03237500,0.5999826192855835
03238500,0.5735791325569153
03241500,0.805589497089386
03280700,0.7550649642944336
03281500,0.7424143552780151
03285000,0.7170466184616089
03291780,0.5688799619674683
03338780,0.6081913709640503
03340800,0.8058816194534302
03346000,0.7776151299476624
03364500,0.6305789947509766
03366500,0.6060881018638611
03368000,0.7786482572555542
03384450,0.619308352470398
03439000,0.6351754069328308
03455500,0.3572966456413269
03456500,0.4248054623603821
03460000,0.7058508396148682
03463300,0.6124457120895386
03471500,0.6079636812210083
03473000,0.7486767768859863
03479000,0.5267528891563416
03488000,0.7602061033248901
03498500,0.7990568280220032
03500000,0.8134135007858276
03500240,0.47532689571380615
03504000,0.6435458660125732
03574500,0.6528769731521606
03592718,0.49864256381988525
03604000,0.8518551588058472
04015330,0.6800931096076965
04024430,0.522210419178009
04027000,0.6713272333145142
04040500,0.8021532893180847
04043050,0.8257057070732117
04045500,0.8396093845367432
04057510,0.7360215783119202
04057800,0.32478612661361694
04059500,0.8306242227554321
04063700,0.6282787919044495
04074950,0.8142229318618774
04105700,0.2181667685508728
