basin_id,model,period,nse,kge,bias,peak_bias,lowflow_bias,parameter_count,solver_name,family,run_status,error_message,_elapsed_s,_cal_nse
11473900,hbv_lite_cma,evaluation,0.771342,0.77887,0.176305,0.052053,1.466195,13,explicit_euler_dt1,hbv,success,,28.71,0.7748
11475560,hbv_lite_cma,evaluation,0.807507,0.787164,-0.023096,-0.067674,-0.572934,13,explicit_euler_dt1,hbv,success,,25.79,0.8365
11476600,hbv_lite_cma,evaluation,0.818205,0.800898,-0.005608,-0.072107,-0.862184,13,explicit_euler_dt1,hbv,success,,24.87,0.8579
11478500,hbv_lite_cma,evaluation,0.724111,0.777802,-0.013537,-0.120712,-0.525978,13,explicit_euler_dt1,hbv,success,,28.51,0.7912
11480390,hbv_lite_cma,evaluation,0.780106,0.710033,0.258168,0.042456,165.36564,13,explicit_euler_dt1,hbv,success,,28.39,0.7712
11481200,hbv_lite_cma,evaluation,0.765253,0.783091,0.04129,-0.067485,0.056674,13,explicit_euler_dt1,hbv,success,,25.0,0.8337
11482500,hbv_lite_cma,evaluation,0.839532,0.865659,0.092314,0.022823,-0.269894,13,explicit_euler_dt1,hbv,success,,28.78,0.8523
11522500,hbv_lite_cma,evaluation,0.749745,0.787661,-0.035062,-0.15751,0.732072,13,explicit_euler_dt1,hbv,success,,29.27,0.784
11523200,hbv_lite_cma,evaluation,0.696274,0.827085,-0.015586,-0.1109,-0.20174,13,explicit_euler_dt1,hbv,success,,43.22,0.751
11528700,hbv_lite_cma,evaluation,0.729848,0.7404,0.172192,-0.03157,0.567918,13,explicit_euler_dt1,hbv,success,,27.98,0.8283
11532500,hbv_lite_cma,evaluation,0.843327,0.889156,0.074728,-0.00128,-0.304549,13,explicit_euler_dt1,hbv,success,,27.47,0.882
12010000,hbv_lite_cma,evaluation,0.855415,0.822849,-0.013995,-0.069339,-0.218075,13,explicit_euler_dt1,hbv,success,,36.48,0.8612
12013500,hbv_lite_cma,evaluation,0.797618,0.613684,0.379192,0.158065,2.411628,13,explicit_euler_dt1,hbv,success,,44.27,0.8015
12020000,hbv_lite_cma,evaluation,0.779402,0.824156,0.043169,-0.013929,-0.793856,13,explicit_euler_dt1,hbv,success,,28.39,0.4743
12025700,hbv_lite_cma,evaluation,0.836489,0.88523,-0.028943,-0.070706,-0.46059,13,explicit_euler_dt1,hbv,success,,25.07,0.828
12035000,hbv_lite_cma,evaluation,0.857594,0.797666,-0.074949,-0.118413,-0.313751,13,explicit_euler_dt1,hbv,success,,36.15,0.8633
12040500,hbv_lite_cma,evaluation,0.751987,0.669069,-0.170581,-0.190719,-0.405156,13,explicit_euler_dt1,hbv,success,,28.01,0.8032
12041200,hbv_lite_cma,evaluation,0.621742,0.805459,-0.046325,0.002241,-0.084613,13,explicit_euler_dt1,hbv,success,,28.58,0.7456
12048000,hbv_lite_cma,evaluation,0.202003,0.29525,0.085658,-0.38696,2.463733,13,explicit_euler_dt1,hbv,success,,34.53,0.2159
12054000,hbv_lite_cma,evaluation,0.589252,0.775658,-0.095232,-0.09179,-0.012569,13,explicit_euler_dt1,hbv,success,,29.15,0.6324
12056500,hbv_lite_cma,evaluation,0.664774,0.824432,-0.058896,-0.096565,0.196115,13,explicit_euler_dt1,hbv,success,,29.22,0.583
12073500,hbv_lite_cma,evaluation,0.765117,0.697853,0.245294,-0.042415,1.474829,13,explicit_euler_dt1,hbv,success,,29.2,0.8151
12082500,hbv_lite_cma,evaluation,0.698701,0.828982,0.024706,-0.079564,0.432246,13,explicit_euler_dt1,hbv,success,,30.05,0.6896
