basin_id,model,period,nse,kge,bias,peak_bias,lowflow_bias,parameter_count,solver_name,family,run_status,error_message,_elapsed_s,_cal_nse
01022500,hbv_lite_cma,evaluation,0.730277,0.781562,-0.025685,-0.149989,0.797097,13,explicit_euler_dt1,hbv,success,,62.59,0.8054
01031500,hbv_lite_cma,evaluation,0.708813,0.795275,-0.02214,-0.131823,1.697709,13,explicit_euler_dt1,hbv,success,,34.24,0.6713
01047000,hbv_lite_cma,evaluation,0.679882,0.723139,-0.10492,-0.187508,0.636934,13,explicit_euler_dt1,hbv,success,,37.49,0.6476
01052500,hbv_lite_cma,evaluation,0.743329,0.791254,-0.130693,-0.2081,0.770849,13,explicit_euler_dt1,hbv,success,,32.96,0.758
01054200,hbv_lite_cma,evaluation,0.579759,0.619174,-0.040172,-0.219581,2.62224,13,explicit_euler_dt1,hbv,success,,32.57,0.5364
01055000,hbv_lite_cma,evaluation,0.585212,0.655455,-0.024693,-0.197985,2.060262,13,explicit_euler_dt1,hbv,success,,32.63,0.6234
01057000,hbv_lite_cma,evaluation,0.644528,0.70053,-0.03101,-0.17707,0.971982,13,explicit_euler_dt1,hbv,success,,31.0,0.7034
01073000,hbv_lite_cma,evaluation,0.761624,0.726682,-0.124227,-0.18276,0.370979,13,explicit_euler_dt1,hbv,success,,30.62,0.8447
01078000,hbv_lite_cma,evaluation,0.735655,0.761622,-0.106575,-0.206301,1.279771,13,explicit_euler_dt1,hbv,success,,36.52,0.7113
01123000,hbv_lite_cma,evaluation,0.646053,0.790963,0.030406,-0.113549,0.608269,13,explicit_euler_dt1,hbv,success,,30.29,0.739
01134500,hbv_lite_cma,evaluation,0.661744,0.744974,-0.075033,-0.171823,0.878344,13,explicit_euler_dt1,hbv,success,,33.49,0.6851
01137500,hbv_lite_cma,evaluation,0.558073,0.602407,0.332832,0.048262,1.279472,13,explicit_euler_dt1,hbv,success,,30.61,0.5998
01139000,hbv_lite_cma,evaluation,0.637011,0.701074,-0.12977,-0.229596,0.538275,13,explicit_euler_dt1,hbv,success,,30.47,0.75
01139800,hbv_lite_cma,evaluation,0.613164,0.703355,-0.181869,-0.221342,0.383181,13,explicit_euler_dt1,hbv,success,,34.9,0.7394
01142500,hbv_lite_cma,evaluation,0.638822,0.736244,-0.003948,-0.128858,0.885641,13,explicit_euler_dt1,hbv,success,,31.87,0.7087
01144000,hbv_lite_cma,evaluation,0.711632,0.806378,-0.002465,-0.113869,0.632448,13,explicit_euler_dt1,hbv,success,,30.88,0.7109
01162500,hbv_lite_cma,evaluation,0.651548,0.701329,-0.007331,-0.210693,2.751063,13,explicit_euler_dt1,hbv,success,,49.24,0.6997
01169000,hbv_lite_cma,evaluation,0.481694,0.721973,0.119525,-0.053827,2.357871,13,explicit_euler_dt1,hbv,success,,30.88,0.6372
01170100,hbv_lite_cma,evaluation,0.542047,0.69383,0.10986,-0.11958,2.756427,13,explicit_euler_dt1,hbv,success,,31.51,0.6346
01181000,hbv_lite_cma,evaluation,0.532118,0.756002,0.030831,-0.10557,1.754958,13,explicit_euler_dt1,hbv,success,,31.16,0.6067
01187300,hbv_lite_cma,evaluation,0.642771,0.696334,-0.026486,-0.174994,3.563472,13,explicit_euler_dt1,hbv,success,,30.81,0.6904
