basin_id,model,period,nse,kge,bias,peak_bias,lowflow_bias,parameter_count,solver_name,family,run_status,error_message,_elapsed_s,_cal_nse
01022500,hbv_lite_cma,evaluation,0.722902,0.782596,-0.013999,-0.152817,0.847764,13,explicit_euler_dt1,hbv,success,,49.72,0.8058
01031500,hbv_lite_cma,evaluation,0.708358,0.7713,-0.012743,-0.145816,2.482527,13,explicit_euler_dt1,hbv,success,,33.32,0.674
01047000,hbv_lite_cma,evaluation,0.679369,0.722523,-0.10451,-0.187436,0.639145,13,explicit_euler_dt1,hbv,success,,35.48,0.6479
01052500,hbv_lite_cma,evaluation,0.740994,0.797944,-0.128054,-0.209746,0.777649,13,explicit_euler_dt1,hbv,success,,33.1,0.7582
01054200,hbv_lite_cma,evaluation,0.579711,0.619299,-0.04029,-0.218822,2.609517,13,explicit_euler_dt1,hbv,success,,30.4,0.5364
01055000,hbv_lite_cma,evaluation,0.587821,0.65838,-0.020824,-0.201205,2.200412,13,explicit_euler_dt1,hbv,success,,30.31,0.6236
01057000,hbv_lite_cma,evaluation,0.634608,0.683759,-0.003478,-0.189757,2.022227,13,explicit_euler_dt1,hbv,success,,32.19,0.7046
01073000,hbv_lite_cma,evaluation,0.756091,0.722738,-0.124215,-0.197265,0.435167,13,explicit_euler_dt1,hbv,success,,30.17,0.8447
01078000,hbv_lite_cma,evaluation,0.735698,0.811956,0.004926,-0.153968,2.065738,13,explicit_euler_dt1,hbv,success,,38.23,0.7068
01123000,hbv_lite_cma,evaluation,0.638348,0.786087,0.033775,-0.112896,0.639699,13,explicit_euler_dt1,hbv,success,,29.74,0.7351
01134500,hbv_lite_cma,evaluation,0.654578,0.736684,-0.067581,-0.174237,0.97783,13,explicit_euler_dt1,hbv,success,,31.0,0.6861
01137500,hbv_lite_cma,evaluation,0.558073,0.602407,0.332832,0.048262,1.279471,13,explicit_euler_dt1,hbv,success,,29.88,0.5998
01139000,hbv_lite_cma,evaluation,0.636838,0.7014,-0.130092,-0.229715,0.540507,13,explicit_euler_dt1,hbv,success,,30.56,0.75
01139800,hbv_lite_cma,evaluation,0.613171,0.70328,-0.181899,-0.221374,0.383206,13,explicit_euler_dt1,hbv,success,,31.42,0.7394
01142500,hbv_lite_cma,evaluation,0.650308,0.736538,-0.052995,-0.140499,0.445773,13,explicit_euler_dt1,hbv,success,,32.99,0.7061
01144000,hbv_lite_cma,evaluation,0.711529,0.806513,-0.002229,-0.113623,0.633764,13,explicit_euler_dt1,hbv,success,,31.34,0.7109
01162500,hbv_lite_cma,evaluation,0.651546,0.701322,-0.007307,-0.210697,2.75161,13,explicit_euler_dt1,hbv,success,,47.53,0.6997
01169000,hbv_lite_cma,evaluation,0.484059,0.710232,0.12991,-0.084069,2.400062,13,explicit_euler_dt1,hbv,success,,28.83,0.6365
01170100,hbv_lite_cma,evaluation,0.542083,0.693834,0.109836,-0.119587,2.756444,13,explicit_euler_dt1,hbv,success,,29.09,0.6346
