basin_id,model,period,nse,kge,bias,peak_bias,lowflow_bias,parameter_count,solver_name,family,run_status,error_message,_elapsed_s,_cal_nse,p_parTT,p_parCFMAX,p_parCFR,p_parCWH,p_parFC,p_parBETA,p_parLP,p_parK0,p_parK1,p_parUZL,p_parPERC,p_parK2,p_lag_time,state_SNOWPACK,state_MELTWATER,state_SM,state_SUZ,state_SLZ,state_init_mode
01543500,hbv_lite_cma,evaluation,0.65306,0.615776,0.29734,-0.073419,5.20075,13,explicit_euler_dt1,hbv,success,,31.13,0.7488,-2.4500654938862145,1.6276207936346858,0.0017100842094924,0.1189426561463157,387.6245202345565,5.998664148243509,0.3304876662819972,0.9464238621423366,0.4033592007464421,23.80082276070933,8.069772305223847,0.1225724491699295,1.9966068031177555,0.0,0.0,327.53126697058445,0.0,5.879539785975349,cal_final_2008-09-30
01544500,hbv_lite_cma,evaluation,0.687105,0.639601,0.149752,-0.173024,3.21151,13,explicit_euler_dt1,hbv,success,,31.2,0.7437,-2.480111528177709,1.578108304080859,0.0323196400109224,0.1416275705507036,387.57283126608246,5.954670488343821,0.6458587653089947,0.7027881496227061,0.1990842541027625,15.317319038025731,7.142407042361158,0.1157233609196361,1.496478742921879,0.0,0.0,319.89715039232425,0.0,6.906627209883083,cal_final_2008-09-30
01545600,hbv_lite_cma,evaluation,0.68595,0.63727,0.142438,-0.174188,3.027889,13,explicit_euler_dt1,hbv,success,,31.48,0.7208,-2.470118972265121,1.4601930862675467,0.0510410489537042,0.1993961109071401,402.8627199634,5.779380376756375,0.3738508751753233,0.7560352213690095,0.2251870427734627,18.50333653820544,7.858032068157047,0.0931637607338864,1.977301541957438,0.0,0.0,325.9253640732855,0.0,6.886392641402232,cal_final_2008-09-30
01547700,hbv_lite_cma,evaluation,0.640367,0.629942,0.303734,-0.066247,5.337923,13,explicit_euler_dt1,hbv,success,,31.66,0.7424,-1.3799991158831069,1.641965327703202,0.0525491777836227,8.626318207895743e-07,319.92917603856256,5.99998691205107,0.3653986233600117,0.9899999348755164,0.3665661290193567,10.575197054865791,5.77133663102416,0.1173505970921507,1.5500968944862956,0.0,0.0,271.56038429644326,0.0,7.820821240022644,cal_final_2008-09-30
01548500,hbv_lite_cma,evaluation,0.740673,0.726099,0.170407,-0.122047,3.070284,13,explicit_euler_dt1,hbv,success,,31.89,0.7384,-1.3800052709632114,1.859405529996517,0.0284355394923379,0.0125771868869272,363.6362558014973,5.99811562384116,0.6653521233233406,0.6469364498714235,0.1839459076765953,21.998743182715074,3.8467618125922014,0.083349497304148,1.0029118779368478,0.0,0.0,307.7653264646739,0.0,10.359274876968556,cal_final_2008-09-30
01549500,hbv_lite_cma,evaluation,0.629438,0.583593,0.12661,-0.239301,5.844411,13,explicit_euler_dt1,hbv,success,,31.31,0.652,-1.4900031130888245,2.299931291473813,0.0015310751406431,1.9349481177242863e-08,457.4638234651493,5.999616994986027,0.3499351752314942,0.9899982112374656,0.4999999994848201,21.476353278682293,9.584301585353314,0.0934927289025354,1.1512382035847823,0.0,0.0,400.8643476678324,0.0,14.901140835872434,cal_final_2008-09-30
01550000,hbv_lite_cma,evaluation,0.620386,0.611629,0.110439,-0.197847,3.174144,13,explicit_euler_dt1,hbv,success,,31.49,0.683,-1.7000004099209032,1.7347274239185198,9.527860880218306e-05,8.142079812112907e-09,413.2085415354646,5.897210134566171,0.2938872688274248,0.9899896972475484,0.4585432500996177,27.97644582834644,8.403065568999919,0.0937537380304664,1.021121757564194,0.0,0.0,359.72345898518245,0.0,13.604995730207673,cal_final_2008-09-30
01552000,hbv_lite_cma,evaluation,0.665326,0.668138,0.047383,-0.210948,1.881608,13,explicit_euler_dt1,hbv,success,,31.8,0.745,-2.019943710621894,2.098239565789377,0.0009013309733456,3.61886179707752e-05,211.6234288705345,5.0745549114924025,0.6667008045493608,0.9899335865519744,0.4999936505065396,28.0080983894936,8.420431690607964,0.0942939706412498,1.992272276112929,0.0,0.0,195.0145473801988,0.0,20.408047130933504,cal_final_2008-09-30
01552500,hbv_lite_cma,evaluation,0.557553,0.628488,0.03728,-0.186801,2.447476,13,explicit_euler_dt1,hbv,success,,32.38,0.6753,-2.1931031316074576,2.1784173786530854,0.0901609268235786,0.0028028736966025,258.6069813518018,5.334784112824558,0.6857584310599618,0.8450057234664852,0.4830290224481369,0.1651590108968162,9.100499865720144,0.1155797033996529,1.1999537626462546,0.0,0.0,245.46829498507296,0.0,23.110382717051067,cal_final_2008-09-30
01557500,hbv_lite_cma,evaluation,0.619149,0.720197,0.164404,-0.113082,2.60128,13,explicit_euler_dt1,hbv,success,,32.15,0.7773,-1.8100007964459013,1.3975733833703496,0.0731746435427083,3.4658858262698326e-11,456.5691150945844,5.999999987641789,0.29664418759669,0.5461366510722527,0.3875513420258983,2.72016740691944e-07,8.944803655089935,0.1233661451976337,1.5747554113933724,0.0,0.0,402.21376788083177,0.0,10.92970282666366,cal_final_2008-09-30
