basin_id,run_status,error_message,nse_calibration_table,fc_member1,fc_member2,fc_member3,fc_clipped_any,sigma_obs,obs_median,footprint_12,footprint_23,footprint_13,r_12,r_23,r_13,r_min,t_lik_days,predicted_identifiable,slz_sigma,clip_count_seed0,clip_count_seed1,min_slz_seed0,min_slz_seed1,feasible_zero_clipping,n_forcing_days,_elapsed_s
03028000,success,,0.645929,372.7080407966111,186.35402039830555,745.4160815932222,False,0.14274743963751474,1.4274743963751473,1.0348250325836956,2.6391741034297715,1.6214234928646343,7.249342161312843,18.48841639563939,11.358687041827096,7.249342161312843,0.11205606229969348,True,0.02,0,0,0.03965317219309674,0.03703801813745103,True,1260,0.08
03049000,success,,0.587714,542.4042580648022,271.2021290324011,1084.8085161296044,False,0.0787789444211116,0.7877894442111159,1.4530259665900063,2.609804951734717,1.159082622920551,18.44434419967446,33.128204127540045,14.713101723281456,14.713101723281456,0.02720345583548626,True,0.02,0,0,0.005561703803752813,0.00500969243736083,True,1260,0.07
03049800,success,,0.05161,408.0976338012972,204.0488169006486,816.1952676025944,False,0.05750906648757556,0.5750906648757556,0.8056654370202119,0.9799956040002905,0.1815512661045928,14.009363848642376,17.040714862099385,3.1569155472870647,3.1569155472870647,0.5908899808752504,True,0.02,0,0,1383.3127910556182,802.7754615138304,True,1260,0.08
03050000,success,,0.706091,413.38455662038143,206.69227831019072,826.7691132407629,False,0.0951447187506413,0.951447187506413,1.1521679460872931,2.9910165920690934,1.8717202180121149,12.109636364651372,31.43649622747908,19.67235010613239,12.109636364651372,0.04015784044748436,True,0.02,0,0,0.10197052991409705,0.09765486233161152,True,1260,0.07
03069500,success,,0.758304,305.1598129277135,152.57990646385676,610.319625855427,False,0.13439599321431459,1.3439599321431457,0.8637974250979927,2.3609082397655134,1.541440124068115,6.427255786714847,17.56680525438501,11.469390472155352,6.427255786714847,0.14255464933905715,True,0.02,0,0,0.0023345191421610912,0.0023889731657115013,True,1260,0.06
03070500,success,,0.730914,394.65527179289,197.327635896445,789.31054358578,False,0.11916641540067263,1.1916641540067263,1.099472127785285,2.8117608520495994,1.7422169939183845,9.22635898787872,23.59524571244029,14.620033572886598,9.22635898787872,0.06917861405369262,True,0.02,0,0,0.0008834234359179472,0.0008496952228143443,True,1260,0.06
03076600,success,,0.566836,413.428354062246,206.714177031123,826.856708124492,False,0.0960204081632653,0.960204081632653,1.1466050631015468,2.772004233285287,1.6509240729063068,11.94126420658359,28.86890699914539,17.193470684890336,11.94126420658359,0.041298277597994315,True,0.02,0,0,0.002388635889020901,0.0028609688534819207,True,1260,0.08
03078000,success,,0.546682,397.5603515881385,198.78017579406924,795.120703176277,False,0.10454260589546696,1.0454260589546696,1.0971699746073411,2.465440302789935,1.3894452459578972,10.49495528841524,23.58311505315976,13.290707975533108,10.49495528841524,0.05346522128558315,True,0.02,0,0,0.0007966987022038599,0.0008786266279851662,True,1260,0.07
03140000,success,,0.556146,471.0141804762555,235.50709023812774,942.028360952511,False,0.04173304904051173,0.41733049040511727,1.0049675705110734,1.3254594790673584,0.32067304230448224,24.08085662601638,31.760427515868507,7.683911184950654,7.683911184950654,0.09973965950280574,True,0.02,0,0,565.2044541365443,2403.281014703643,True,1260,0.07
03144000,success,,0.745165,320.3946606130743,160.19733030653714,640.7893212261486,False,0.04308698164607468,0.4308698164607468,0.8700104115938359,1.8861792354000695,1.0161765293550973,20.19195539711461,43.77608185445741,23.58430529439681,20.19195539711461,0.014443611473370654,True,0.02,0,0,0.45220484762261987,0.33168776509729114,True,1260,0.08
