basin,nse_clean,total_dep,temp_share,precip_share,imp_precip,imp_temp,imp_srad,imp_vp
02059500,0.6444642543792725,0.8994968334833782,0.1256583803100931,0.7965154986440453,0.9078751007715862,0.14322648445765174,0.07897734642028809,0.009729524453481075
02064000,0.6170951128005981,0.8094413677851359,0.0,1.0,0.7917784849802653,-0.016725540161132812,-0.011769990126291874,-0.02476966381072998
02065500,0.4927521347999573,0.7333359122276306,0.0,1.0,0.7408468127250671,-0.1657201647758484,-0.08123457431793213,-0.05785588423411048
02069700,0.7268859148025513,1.2393357356389365,0.13744350729913477,0.8460837268540794,1.0532004435857136,0.17108893394470215,0.00459134578704834,0.015913863976796505
02070000,0.657308042049408,1.0874972542126973,0.10776442812806221,0.8478596710863239,1.085713009039561,0.13799599806467688,0.043130616346995,0.013694226741790771
02074500,0.773658037185669,1.046112338701884,0.0809415668627853,0.8559879264879164,1.0879254738489788,0.10287340482076013,0.07178898652394616,0.008371035257975223
02077200,0.425442636013031,0.7835703889528911,0.0,0.9872400036736964,0.5885963241259257,-0.03200556834538776,-0.022602617740631104,0.0076075593630473
02081500,0.766145646572113,1.0658008853594463,0.11057279650224551,0.8601636417701916,1.053117612997691,0.13537675142288208,0.028712590535481808,0.007115443547566769
02082950,0.5525296330451965,0.7924911777178446,0.08916426138445831,0.7130948046700619,0.7116704185803732,0.08898615837097168,0.09704826275507611,0.10029768943786621
02092500,0.8650587797164917,1.1617755889892578,0.11386423976810807,0.8348425811024517,1.100843032201131,0.15014406045277917,0.05211824178695679,0.015518148740132687
02096846,0.7177282571792603,0.9624404907226562,0.19548616236583785,0.7327205682151596,1.038877010345459,0.2771671613057454,0.060701827208201053,0.041089196999867794
02102908,0.5205608606338501,1.0838556289672852,0.1777152389827063,0.7224374418332007,0.979087233543396,0.2408495346705119,0.10904886325200397,0.026269753774007143
02108000,0.9020512700080872,1.252987841765086,0.09676444518044917,0.8356937771792563,1.1049038370450337,0.12793610493342078,0.06991958618164062,0.019380072752634647
02111180,0.6275324821472168,0.9535624186197917,0.0,1.0,0.7933229207992554,-0.009954849878946903,-0.024665971597035763,-0.018062512079874637
02111500,0.47176533937454224,0.8577701846758525,0.19548897809950022,0.8045110219004997,0.758713146050771,0.18436050415039062,-0.047208825747172,-0.004350940386454283
02112120,0.6730355620384216,1.0636548002560933,0.0675234881497247,0.9051057593205466,0.8643829623858134,0.06448545058568322,-0.03882696231206262,0.02613927920659387
02112360,0.5794224739074707,1.0368605454762776,0.11950398283493653,0.8804960171650634,0.9202085336049397,0.1248939037322998,-0.021569093068440792,-0.010694324970245361
02118500,0.6820685863494873,0.9847402969996135,0.1365526221894399,0.8572522546366991,0.8800031344095866,0.14017663399378455,0.0007754961649576453,0.0055840412775675086
02125000,0.48542922735214233,1.0582110285758972,0.16075380436832631,0.7879596192450773,0.8342230916023254,0.17019214232762653,0.012658019860585512,0.041639745235443115
02128000,0.5647597312927246,0.7600073019663492,0.09803121978221672,0.9019687802177833,0.7443457841873169,0.08089983463287354,-0.026139458020528195,-0.007386604944864872
02137727,0.6846078634262085,0.9784310658772786,0.04933703129420942,0.9506629687057906,0.8371885220209757,0.0434479912122091,-0.03419993321100867,-0.01388859748840332
02140991,0.7129763960838318,0.9750884970029194,0.03113399673028177,0.9517478908610528,0.903872549533844,0.02956787745157874,-0.0031955838203430176,0.01625702778498328
02143000,0.6926963925361633,1.223056415716807,0.18052692266006232,0.7756024224822631,1.0425941745440166,0.24267113208770752,0.04100545247395837,0.017967144648234012
02143040,0.6105579137802124,1.0343523422876995,0.12512999752147239,0.8350936785220657,0.8615467151006062,0.1290937066078186,0.04103630781173706,-0.006831904252370236
02149000,0.7254407405853271,1.1923706531524658,0.10387865364602424,0.8461060567943478,0.9500086307525635,0.11663504441579187,0.04436584313710534,0.011791368325551388
02152100,0.5513672828674316,1.396113395690918,0.1911524333484922,0.7466807676632313,0.9710451761881511,0.24859037001927692,0.048828502496083614,0.03201832373936975
02177000,0.8203891515731812,1.398734966913859,0.03466046940459112,0.9617151379836077,1.092835267384847,0.039386073748270634,0.004118541876474979,-0.011798183123270634
02178400,0.7934876680374146,1.2065980831782024,0.08744225433184756,0.867434948490126,0.8967924118041992,0.09040164947509766,0.038737376530965206,0.007912556330362919
02193340,0.7258142232894897,0.8500603040059408,0.04898391078000081,0.8831319534380184,0.8370503981908163,0.04642794529596961,0.0643419623374939,-0.012803951899210575
02196000,0.7753092646598816,1.1895917852719624,0.057911833979492885,0.9250612402518816,1.1428201794624329,0.07154424985249841,0.003935734430948856,0.017099320888519287
02198100,0.5026882886886597,0.5917041301727295,0.0,0.983616909773953,0.5904626846313477,-0.021992286046346066,0.009834726651509584,-0.021928509076436398
02202600,0.7298614978790283,0.9268473784128824,0.13233538629374797,0.8272520561297281,0.7912953495979309,0.12658339738845825,0.026596148808797238,0.01205986738204956
02212600,0.7667946219444275,0.9143109122912089,0.058826712124845325,0.9390495296625831,0.8534461855888367,0.053464094797770145,-0.009556035200754764,0.0019301573435465125
02215100,0.6519438624382019,0.853139062722524,0.1313621466948797,0.8421199045458225,0.7989012598991394,0.12462047735850013,-0.005559583504994747,0.025157014528910282
02216180,0.7440518140792847,0.854707400004069,0.12427657812244246,0.8097028446760092,0.7591447432835897,0.11651670932769775,0.05338033040364587,0.008517901102701786
02221525,0.7944098114967346,1.0380133986473083,0.07111080238148858,0.9288891976185113,1.0252663890520732,0.07848892609278357,-0.011201818784078,-0.0062770048777262
02231000,0.7789838314056396,0.9544602632522583,0.033564039847396324,0.9267592106828381,0.8912665446599325,0.03227861722310388,0.03815722465515137,-0.00561712185541785
02245500,0.44347620010375977,0.5422513882319132,0.10787639960027556,0.8243958822146732,0.5430358648300171,0.0710590084393819,0.03516556819279987,0.009447197119394957
02246000,0.7480849027633667,0.8648815949757894,0.0339867546837187,0.8919320860868654,0.8272351026535034,0.031521499156951904,0.04819456736246741,0.020513057708740234
02296500,0.8054846525192261,0.9351040124893188,0.05577407867017042,0.8886940776864373,0.954872727394104,0.05992742379506433,0.05966715017954505,-0.010911822319030762
02297155,0.45825910568237305,0.5769204696019491,0.0,0.8968331645300792,0.668021559715271,-0.032047112782796205,0.07684558629989624,-0.03524390856424969
02297310,0.6147043108940125,0.7193545699119568,0.0,0.9341955660877161,0.7379247943560282,-0.03009829918543494,0.0519791841506958,-0.045951227347056034
02298123,0.4975847601890564,0.7679898142814636,0.0,0.9368690415218474,0.7823687593142192,-0.06452288230260217,0.052719950675964355,-0.010324835777282715
02298608,0.7024758458137512,0.8163911700248718,0.04707890359138058,0.879841291949042,0.8494503696759542,0.04545273383458459,0.044611791769663456,0.025943736235300663
02299950,0.5054749846458435,0.600824773311615,0.0,0.912820263809164,0.6256121595700582,-0.012046873569488525,0.05974966287612915,-0.003047148386637333
02300700,0.4896031618118286,0.5922678311665853,0.0,1.0,0.6682076454162598,-0.08649490276972449,-0.004261970520019531,-0.022656122843424442
02342933,0.6788628101348877,0.8820210297902426,0.05825234869995911,0.9305481088048448,0.8370619614919027,0.05240011215209961,0.0037673314412435266,0.006307065486907959
02349900,0.648102343082428,0.8387634555498759,0.08108177452796521,0.8247940151134273,0.7191637953122457,0.07069774468739831,0.060879409313201904,0.021190444628397587
02350900,0.8619161248207092,1.1246971487998962,0.10354354999291235,0.8764525411539623,0.9373108347256979,0.11073331038157141,0.013554414113362667,0.007838507493337032
02361000,0.5764248371124268,0.6904815038045248,0.03911574706690291,0.953693833837395,0.6562702655792236,0.026916921138763428,0.0008483727773030969,0.004099607467651367
02363000,0.7903415560722351,1.0296196738878887,0.029509541038005703,0.9605228164039057,0.908867617448171,0.02792257070541382,0.009431600570678711,-0.00016109148661291872
02369800,0.726283609867096,0.9143855373064677,0.05643710648032624,0.9170393455167377,0.8466492692629496,0.05210510889689124,0.012532413005828857,0.011955241362253788
02371500,0.879403829574585,1.2914642492930095,0.06493114337703207,0.9097607242903613,1.1048957506815593,0.07885825634002686,0.021932264169057247,0.008804221947987911
02372250,0.7693668603897095,1.036965290705363,0.048829872036300064,0.9042694692637434,0.9475783904393514,0.051168521245320675,0.003810862700144413,0.04533604780832923
02374500,0.7845447063446045,1.2943140665690103,0.13032434068633356,0.7806952859760078,1.1502449909845989,0.1920146346092224,0.08942089478174842,0.041679203510284424
02381600,0.5732392072677612,1.7461788654327393,0.2992562701248343,0.6093482954771627,0.9379657904307048,0.460643192132314,0.004661003748575809,0.1360233823458354
02384540,0.64815354347229,1.1019139687220256,0.14367959356637477,0.7703201467467131,0.8103688557942709,0.1511494517326355,0.057967543601989746,0.03250384330749512
02395120,0.7256370782852173,0.9488553603490194,0.06186713097579275,0.9381328690242072,0.8577235539754232,0.05656437079111731,-0.0029036800066629675,-0.000800470511118534
02415000,0.8266841769218445,1.1269506017367046,0.032498896918487265,0.9380378610238439,0.93689892689387,0.03245943784713745,0.02942746877670288,-0.0030162731806436804
02427250,0.8104386329650879,1.1934576829274495,0.04290056251987221,0.9290792288387754,1.1385920842488606,0.05257489283879602,0.010919253031412723,0.023419678211212158
02430085,0.5745813846588135,0.9091013669967651,0.0701414458896598,0.8862521853901066,0.8030466238657633,0.06355623404184974,-0.005875110626220703,0.03951239585876465
02450250,0.8337841033935547,1.1853610674540203,0.11170616767794793,0.8665665182255529,1.0553241968154907,0.13603828350702918,-0.0019127329190572473,0.026460011800130245
02464000,0.7917104363441467,1.2414905428886414,0.08471313859762987,0.8935467859167281,1.0454495946566265,0.09911435842514038,-0.026562372843424442,0.025435884793599484
02464360,0.7666516304016113,1.0801522334416707,0.10649365663129641,0.8473598237475384,0.938137928644816,0.11790237824122107,0.013381659984588623,0.03770856062571204
02465493,0.8312185406684875,1.208441396554311,0.08740959439146134,0.8883477576409237,1.0437506635983784,0.10270057121912635,-0.023708760738372803,0.02848352988560998
02469800,0.8514583110809326,1.2958801587422688,0.05410180405371137,0.9234342683094164,1.1615485747655232,0.06805235147476196,0.02581324179967248,0.0024431745211282996
02472000,0.8227387070655823,1.1008860071500142,0.05299793362915428,0.9118510380147345,0.9710591038068136,0.05643918116887414,0.02017788092295325,0.017255564530690548
02472500,0.831736147403717,1.0275865991910298,0.01415425308125993,0.9858457469187402,1.0201716621716816,0.014647086461385128,-0.035147905349731445,-0.009239057699839237
02479155,0.606735110282898,0.814424475034078,0.014280720039766567,0.9283973348429521,0.6841176350911459,0.010523180166880253,0.03657478094100952,0.005664626757303837
02479300,0.7320542335510254,1.0855453809102376,0.0,0.9827908857043346,0.8099565505981445,-0.004626214504241943,-0.02403877178827918,0.01418270667394006
02479560,0.7924438118934631,1.0922797719637554,0.02827922053863902,0.9646822833852573,0.8897913495699564,0.026083827018737793,0.0013444026311238977,0.005147675673166874
02481000,0.71348637342453,1.15674223502477,0.023893274265993785,0.9533276510067619,1.05370165904363,0.026408950487772587,-0.0252436796824137,0.02517743905385339
02481510,0.7954288125038147,1.141620695590973,0.02788905920718493,0.9520443749382372,0.9876869320869446,0.028933167457580566,0.0073226094245910645,0.013495206832885742
04015330,0.7848641276359558,1.1158859133720398,0.3263803444051775,0.5291423205342238,0.7758341232935587,0.4785423477490743,0.10957709948221839,0.10225711266199744
04024430,0.7029448747634888,0.9525171120961508,0.45601041001718634,0.47010683034618217,0.7132981419563293,0.6919094920158386,0.07625782489776611,0.035845279693603516
04027000,0.806313693523407,0.9872977137565613,0.5150261357968635,0.4711271338514207,0.6218594511349996,0.6798034906387329,-0.004320402940114376,0.018276850382486942
04040500,0.6841541528701782,0.8302090962727865,0.5966636251161005,0.24667353669995332,0.33356823523839313,0.8068479299545288,0.06770579020182288,0.1441440383593241
04043050,0.6778614521026611,0.7883753379185995,0.6693883893674261,0.2825233508573412,0.312675138314565,0.7408276398976644,-0.02202429374059045,0.053220391273498535
04045500,0.8843913078308105,1.1721633672714233,0.7587303588311691,0.15670864442028648,0.27725986639658606,1.3423986832300823,0.09043147166570031,0.05917974313100183
04057510,0.7756979465484619,0.8979510068893433,0.6979241160930723,0.2116539597949955,0.29510897397994995,0.9731151262919108,-0.013307909170786503,0.12607522805531823
04057800,0.6577008962631226,0.7895428737004598,0.6211400649597142,0.24138044607068251,0.261660099029541,0.6733253399531046,0.015377302964528439,0.13365256786346436
04059500,0.8015626072883606,0.9480383197466532,0.6531599564499736,0.25736353462416894,0.3672172625859578,0.9319564700126648,0.026481469472249386,0.10118742783864343
04063700,0.7416515350341797,0.8613627354303995,0.5534023630974855,0.4149242672933668,0.5151366392771403,0.6870599190394083,0.02774524688720703,0.011577864487965939
04074950,0.6835721731185913,0.8221663236618042,0.3936289587376213,0.5669982752402934,0.8036209543546041,0.5579002499580383,-0.02378559112548828,0.05580401420593262
04105700,0.6045504808425903,1.3367417653401694,0.38235587450133074,0.578765161789084,1.0606272220611572,0.7006936073303223,-0.07157027721405029,0.07124839226404822
04115265,0.613847017288208,1.0833584864934285,0.44924660591272747,0.5208292175028941,0.7008282343546549,0.6045066118240356,0.013346870740254757,0.026919126510620117
04122200,0.7001861333847046,1.0887856483459473,0.4037636446750965,0.4578953198669029,0.7391403913497925,0.6517603596051534,0.19320595264434814,0.030105888843536377
04122500,0.7761598229408264,1.0981661279996235,0.42339828913191513,0.4172797653645666,0.7233007351557413,0.7339064081509908,0.18794399499893188,0.08822007973988855
04127918,0.6975460052490234,0.8659559488296509,0.669592884274973,0.2922176152351813,0.3457876642545064,0.7923442920049032,0.03054366509119666,0.014646828174591064
04127997,0.5106909275054932,1.064460833867391,0.41620287308605036,0.45391549880493026,0.9713857173919678,0.8906801541646321,0.18717680374781293,0.09077175458272296
