basin,bias_rel,phantom_low,double_frac_low,nse_clean_npz,peak_mag_rel,peak_timing_abs,nse_clean,frac_snow,aridity,p_mean,runoff_ratio,q_mean,regime
06289000,-0.2290590150923798,0.0019504863847970635,0.0,0.7050899267196655,-0.5567688643932343,2.5,0.7050150632858276,0.583642806430044,1.4459497623994,1.72181108829569,0.417088733426769,0.718148006017416,snow
06291500,0.15564744117558085,0.036784159042880266,0.005474452554744526,0.7572038173675537,-0.6259786486625671,1.0,0.7572174072265625,0.404772816694431,1.98706225447369,1.56217796030116,0.314380358116209,0.491118066600729,snow
06311000,-0.5335405538998287,0.0005115667843622946,0.0,0.6687827706336975,-0.7282735705375671,1.5,0.6687839031219482,0.57382796016244,1.67622002761224,1.45656536618754,0.418661161891944,0.609807348579641,snow
06332515,1.1433821990165833,0.15520789902712687,0.03102189781021898,0.4486079812049866,0.6185387969017029,0.0,0.4486281275749206,0.173914615394175,2.04281782531033,1.2116372347707,0.034008438431238,0.041205890299695,dry
06339100,0.5817203283233037,0.39756535013527067,0.11131386861313869,0.41255342960357666,-0.437593474984169,0.0,0.4125611782073974,0.160349274004295,1.83336186298423,1.15557973990418,0.0446535825987646,0.05160077536527,dry
06344600,1.7430307649340104,0.654899005840319,0.0948905109489051,0.3430231809616089,0.3585292100906372,0.0,0.342990517616272,0.162624033289867,1.87330300304748,1.13692402464066,0.0454415157336279,0.051663550953648,dry
06350000,1.3268956246979924,0.42519750783407834,0.09854014598540146,0.42987585067749023,0.3057242128998041,0.0,0.4298296570777893,0.164913327830338,2.01740148580862,1.07796030116359,0.0415629035863965,0.0448031600672251,dry
06352000,1.424418997045381,0.32314429028968106,0.13594890510948904,0.33599603176116943,0.1253628805279731,0.0,0.3360787034034729,0.168403955596369,2.13079406785484,1.09566735112936,0.0476100574275385,0.052164785508748,dry
06404000,-0.15109011797390196,0.012984660729014262,0.020072992700729927,0.7232931852340698,-0.3642896115779876,0.0,0.7232546806335449,0.191294358675479,1.56319969721981,1.54081998631075,0.104388382498058,0.160843706091659,dry
06406000,-0.1618742337819841,0.04536814316479962,0.014598540145985401,0.48537522554397583,-0.5750954747200012,0.0,0.4852306842803955,0.167832878351021,1.66039478981351,1.42815058179329,0.0811249962402975,0.11585871057856,dry
06409000,0.3408629906872766,0.18861214501393941,0.07572992700729927,0.13156872987747192,-0.2510350346565246,0.0,0.1314414739608764,0.343337176611808,1.50158827431532,1.73344284736482,0.104855466801007,0.181760958933304,snow
06431500,0.10696949773856805,0.16144109408794083,0.0,0.5625475645065308,-0.2587436735630035,0.0,0.56261146068573,0.36993144167527,1.47892722452329,1.96518275154004,0.19160478234476,0.376538413376507,snow
06440200,0.1044192291417836,0.06926234396355568,0.05018248175182482,0.41887104511260986,-0.5936009287834167,0.0,0.4188941717147827,0.140805850137048,1.79637217648191,1.31600958247775,0.0549386582514342,0.072299800707358,dry
06447500,-0.11585302681937118,0.029428824132666623,0.0,0.41935068368911743,-0.4335148185491562,0.0,0.4192904233932495,0.155649176414783,1.68094218186979,1.43718138261465,0.0501555462661523,0.0720826173285817,dry
06470800,-0.12479511659740762,0.03635263524028424,0.09215328467153285,0.2943815588951111,-0.7759506106376648,1.0,0.2944633364677429,0.14718946482151,1.35156161838453,1.55759890485969,0.0354797001823268,0.0552631421487422,humid
