basin,D_exact_moment,nse_clean,nse_adv,D_lp_exp2,D_stat_exp2,whole_mean_abs_max,whole_std_rel_max,max_abs_delta,eps_excess_max,eps_excess_frac,physical_excess_max,physical_excess_frac_max
01054200,0.3096376657485962,0.7428289651870728,0.43319129943847656,0.35002243518829346,0.2601056694984436,2.9802322387695312e-08,1.6250277212748188e-07,0.14089858531951904,0.040898583829402924,0.3501657545566559,0.2844867706298828,0.18898239731788635
01123000,0.38720905780792236,0.7394248247146606,0.3522157669067383,0.4858695864677429,0.3171376585960388,2.9802322387695312e-08,6.714152078757252e-08,0.14818882942199707,0.04818882793188095,0.3401683270931244,0.2519645690917969,0.25605714321136475
01142500,0.4527227282524109,0.7374985218048096,0.2847757935523987,0.49551159143447876,0.4253085255622864,1.909211277961731e-08,0.0,0.12532174587249756,0.02532174438238144,0.4196888506412506,5.7520751953125,0.28181585669517517
01181000,0.48184967041015625,0.7435771226882935,0.2617274522781372,0.6394189596176147,0.39641129970550537,2.9802322387695312e-08,8.113521943187152e-08,0.1415160596370697,0.04151605814695358,0.30691149830818176,0.28876781463623047,0.25962764024734497
01350080,0.3355494737625122,0.6578410863876343,0.32229161262512207,0.36388736963272095,0.30725497007369995,2.9802322387695312e-08,1.371259230609212e-07,0.2909393310546875,0.19093933701515198,0.4036725163459778,0.17724347114562988,0.269829124212265
01414500,0.3824652433395386,0.7068052291870117,0.32433998584747314,0.4150318503379822,0.3426189422607422,2.9802322387695312e-08,6.466412827421664e-08,0.1354970932006836,0.035497091710567474,0.40249934792518616,0.1409313678741455,0.27646008133888245
01439500,0.5667979717254639,0.7954329252243042,0.22863495349884033,0.6063022613525391,0.5137041807174683,2.9802322387695312e-08,6.546702024934348e-08,0.1996307373046875,0.09963073581457138,0.42912521958351135,0.11229753494262695,0.2915072739124298
01484100,0.2928106188774109,0.6409103870391846,0.3480997681617737,0.3521154522895813,0.24594110250473022,5.960464477539063e-08,1.194009655591799e-07,0.17607593536376953,0.07607593387365341,0.3961234390735626,0.2291550636291504,0.27722519636154175
01518862,0.35617613792419434,0.6199761629104614,0.2638000249862671,0.3884572386741638,0.336911678314209,1.4901161193847656e-08,1.298138982974706e-07,0.16499900817871094,0.06499900668859482,0.3839326500892639,0.1328566074371338,0.2427952140569687
01543500,0.42454737424850464,0.7863365411758423,0.36178916692733765,0.457061231136322,0.386516809463501,2.9802322387695312e-08,1.2582579245190573e-07,0.17327547073364258,0.07327546924352646,0.4029584228992462,0.1916179656982422,0.23998980224132538
01549500,0.3304826021194458,0.6990604400634766,0.36857783794403076,0.36670708656311035,0.3085249066352844,1.4901161193847656e-08,7.43937889069457e-08,0.1817331314086914,0.08173312991857529,0.3771996796131134,0.05500316619873047,0.31752103567123413
01567500,0.3977855443954468,0.47681063413619995,0.07902508974075317,0.44869571924209595,0.36243265867233276,2.9802322387695312e-08,6.900026505718415e-08,0.1505284309387207,0.050528429448604584,0.37373119592666626,0.21382713317871094,0.2680438756942749
01591400,0.3505246639251709,0.6062304377555847,0.2557057738304138,0.47358930110931396,0.2994577884674072,1.4901161193847656e-08,6.493661430795328e-08,0.16933894157409668,0.06933894008398056,0.33884212374687195,0.2820405960083008,0.2430502474308014
01632000,0.38799458742141724,0.585631787776947,0.19763720035552979,0.45593535900115967,0.342019259929657,9.313225746154785e-09,7.062484286279869e-08,0.13736435770988464,0.037364356219768524,0.36077529191970825,0.2599067687988281,0.20964039862155914
01644000,0.36340707540512085,0.7578597664833069,0.39445269107818604,0.43430423736572266,0.30313634872436523,1.4901161193847656e-08,1.409163559173976e-07,0.17902469635009766,0.07902469485998154,0.36342769861221313,0.24528098106384277,0.2611578702926636
