basin,D_exact_moment,nse_clean,nse_adv,D_lp_exp2,D_stat_exp2,whole_mean_abs_max,whole_std_rel_max,max_abs_delta,eps_excess_max,eps_excess_frac,physical_excess_max,physical_excess_frac_max
06847900,0.30570584535598755,0.2582334876060486,-0.047472357749938965,0.35476619005203247,0.2848665118217468,2.9802322387695312e-08,1.0238746028790047e-07,0.15886569023132324,0.05886568874120712,0.36256057024002075,0.23291921615600586,0.3958173990249634
06885500,0.272458553314209,0.6872339248657227,0.41477537155151367,0.31812572479248047,0.24447619915008545,0.0,1.3829726697167644e-07,0.1333174705505371,0.03331746906042099,0.3807191848754883,18.0426025390625,0.36444786190986633
06903400,0.2394985556602478,0.7174890637397766,0.4779905080795288,0.268596887588501,0.2208176851272583,2.9802322387695312e-08,1.349225016156197e-07,0.26509666442871094,0.16509667038917542,0.37005865573883057,0.14475584030151367,0.32797756791114807
06918460,0.2550756335258484,0.7785733342170715,0.5234977006912231,0.34102118015289307,0.19676750898361206,2.1886080503463745e-08,2.2996083259840816e-07,0.14430809020996094,0.04430808871984482,0.3474113643169403,0.3004648685455322,0.267788827419281
07060710,0.48152023553848267,0.5605708360671997,0.07905060052871704,0.8283118009567261,0.39060014486312866,2.9802322387695312e-08,6.250640893767923e-08,0.15239357948303223,0.05239357799291611,0.2796735465526581,0.3474552631378174,0.27492988109588623
07167500,0.21425706148147583,0.5795553922653198,0.365298330783844,0.2509363889694214,0.16369116306304932,3.725290298461914e-09,6.983150768746782e-08,0.13747069239616394,0.03747069090604782,0.3614894151687622,0.26065611839294434,0.34047436714172363
07197000,0.23218035697937012,0.8025583028793335,0.5703779458999634,0.2828555107116699,0.20740097761154175,5.960464477539063e-08,2.0558780988721992e-07,0.17540740966796875,0.07540740817785263,0.38806426525115967,0.26199984550476074,0.2642183005809784
07299670,0.46368563175201416,-0.19414448738098145,-0.6578301191329956,0.5178855657577515,0.4213651418685913,5.960464477539063e-08,9.929063082836365e-08,0.24292850494384766,0.14292851090431213,0.3720989525318146,0.28212618827819824,0.3274674713611603
07340300,0.22536128759384155,0.6304091215133667,0.40504783391952515,0.24808526039123535,0.2045632004737854,5.960464477539063e-08,8.492661862646855e-08,0.19632339477539062,0.0963233932852745,0.3580719232559204,0.20614886283874512,0.2639632821083069
07375000,0.174141526222229,0.7269448041915894,0.5528032779693604,0.17916405200958252,0.14095377922058105,1.1920928955078125e-07,1.76746453917076e-07,0.3377494812011719,0.23774948716163635,0.2977301776409149,0.03340721130371094,0.2647283971309662
08066200,0.13573437929153442,0.632623016834259,0.4968886375427246,0.1499098539352417,0.12856578826904297,5.960464477539063e-08,1.6312149853092706e-07,0.3326377868652344,0.23263779282569885,0.34215760231018066,0.11418581008911133,0.29813823103904724
08086212,0.13392794132232666,0.3618999123573303,0.22797197103500366,0.1493360996246338,0.1061251163482666,5.960464477539063e-08,7.85168268180314e-08,0.3594684600830078,0.2594684660434723,0.33114001154899597,0.2874152660369873,0.2871716320514679
08109700,0.29150742292404175,0.6825883388519287,0.39108091592788696,0.33213651180267334,0.2695666551589966,7.450580596923828e-09,2.4382458718719136e-07,0.1444077491760254,0.04440774768590927,0.39678654074668884,0.18761801719665527,0.407549113035202
08164600,0.13711369037628174,0.7506457567214966,0.6135320663452148,0.1437355875968933,0.12478268146514893,1.1920928955078125e-07,1.073382449590099e-07,0.18592262268066406,0.08592262119054794,0.4187707006931305,0.25284337997436523,0.265748530626297
08178880,0.7044387459754944,0.3931012749671936,-0.3113374710083008,1.0982775688171387,0.639883279800415,5.960464477539063e-08,6.718905609659487e-08,0.1728067398071289,0.07280673831701279,0.36648812890052795,0.2254784107208252,0.4067839980125427
08195000,0.4515666365623474,0.5245946049690247,0.07302796840667725,0.844527006149292,0.40155458450317383,1.1920928955078125e-07,6.496181015336333e-08,0.13229882717132568,0.032298825681209564,0.3380260169506073,0.22026705741882324,0.4256567358970642
08267500,0.826128363609314,0.8088289499282837,-0.017299413681030273,0.9450212717056274,0.7628105878829956,1.7881393432617188e-07,7.549963498831858e-08,0.2615642547607422,0.16156426072120667,0.3536342680454254,0.003509998321533203,0.3733741343021393
08378500,0.6743719577789307,0.625514030456543,-0.048857927322387695,0.7307939529418945,0.6322106122970581,1.1920928955078125e-07,8.999924006047877e-08,0.21170616149902344,0.11170616000890732,0.41203773021698,0.07010912895202637,0.38587096333503723
09065500,0.32828205823898315,0.8644807934761047,0.5361987352371216,0.36703670024871826,0.3145362138748169,1.1920928955078125e-07,1.007226515525872e-07,0.16936588287353516,0.06936588138341904,0.3776077330112457,0.01582932472229004,0.3101249635219574
09107000,0.3701627254486084,0.9432376623153687,0.5730749368667603,0.44300514459609985,0.32441550493240356,1.1920928955078125e-07,1.0927237070745832e-07,0.14617902040481567,0.046179018914699554,0.3504718244075775,0.25270676612854004,0.24993623793125153
09352900,0.48538339138031006,0.8745903968811035,0.38920700550079346,0.5834839940071106,0.43439435958862305,1.1920928955078125e-07,1.4398870007426012e-07,0.13779038190841675,0.03779038041830063,0.36750829219818115,0.262890100479126,0.25350674986839294
09447800,0.08981192111968994,0.22974669933319092,0.13993477821350098,0.1151304841041565,0.07583147287368774,2.9802322387695312e-08,6.637358040961772e-08,0.33156919479370117,0.23156920075416565,0.23743942379951477,0.23910903930664062,0.38842132687568665
09505350,0.2883877158164978,0.6484882831573486,0.36010056734085083,0.3117104768753052,0.26582860946655273,2.9802322387695312e-08,6.329146629013849e-08,0.14178282022476196,0.041782818734645844,0.3522060513496399,0.2598299980163574,0.3769446611404419
