basin,NSE,KGE
01022500,0.7850298285484314,0.8455637281888138
01031500,0.8525590896606445,0.8282168156769353
01055000,0.5952329635620117,0.6284493698976593
01123000,0.7128546237945557,0.7405439227788183
01162500,0.7005677819252014,0.7444252694785587
01350000,0.6359744071960449,0.7571838447178239
01411300,0.14440011978149414,0.47095489859531137
01413500,0.6388140320777893,0.7898564533967433
01434025,0.6360397934913635,0.7132217474166389
01510000,0.7504913806915283,0.8397641379817362
01532000,0.470187783241272,0.48838783966599897
01548500,0.7700101137161255,0.8726792888770486
01550000,0.6688783168792725,0.6904302410527795
01552000,0.7288994193077087,0.7754271744321114
01552500,0.6125179529190063,0.5837834265959376
01586610,0.7074674367904663,0.632343976677066
01591400,0.6588723659515381,0.5841532947177739
01632000,0.5177435874938965,0.5628344417676484
01632900,0.4431765079498291,0.6695747282343768
01638480,0.5642963647842407,0.4351716018589198
01667500,0.6891617774963379,0.6602251078767984
01669520,0.5849483013153076,0.7168602323699286
02013000,0.7961491346359253,0.8049455153490428
02038850,0.5147913098335266,0.5417323737571373
02069700,0.617546558380127,0.7160338453552291
02096846,0.5257062315940857,0.5146730302559326
02128000,0.40707820653915405,0.28326170950250107
02149000,0.7481170892715454,0.8011908722005954
02152100,0.7000020742416382,0.8265724189261063
02193340,0.5506137609481812,0.6464547754529311
02198100,0.43200409412384033,0.19767463504567895
02231000,0.6485376358032227,0.5229155475235341
02296500,0.5959513187408447,0.5666632855681742
02374500,0.7379436492919922,0.7235020653610383
02427250,0.6644942760467529,0.426821580628712
02464360,0.7452640533447266,0.6767184002059092
02472500,0.7629060745239258,0.8423581129705572
03015500,0.767511248588562,0.8228789946946653
03026500,0.6382577419281006,0.7251438701440194
03028000,0.7198482155799866,0.6961184793643866
03186500,0.7798216342926025,0.8145643366765439
03238500,0.7285732626914978,0.7704971721762095
03384450,0.5738434791564941,0.5275110430468934
03463300,0.5637763738632202,0.3762616016037319
03488000,0.8345871567726135,0.908490585403378
03574500,0.5668084621429443,0.5707388305239907
04197100,0.6830602884292603,0.8353203222786119
04216418,0.642884373664856,0.6866485631517344
04224775,0.6742857694625854,0.7846165413538783
05057200,0.41701507568359375,0.29083535880898415
05362000,0.7095463275909424,0.7193862110584713
05408000,-0.3080681562423706,0.22738629681017863
05413500,0.16955530643463135,0.5442471737418284
05454000,0.4758303761482239,0.6413637788945163
05458000,0.4808908700942993,0.7230090518194252
05508805,0.7725563049316406,0.8257349073780209
05525500,0.7149798274040222,0.8004582909836133
05556500,0.6283814907073975,0.7918613648227295
05592050,0.7241024971008301,0.6904925340973653
05592575,0.6756576299667358,0.7168572325734119
06224000,0.7510656714439392,0.6258752825540832
06344600,0.08863377571105957,-0.3256974418015208
06350000,0.21365892887115479,-0.11900059754370185
06440200,0.13215351104736328,-0.06820560443595713
06447500,-0.09377801418304443,-0.21113191089987193
06853800,0.4722648859024048,0.366118498080077
06892000,0.6814277172088623,0.7842285591327532
06903400,0.7297723293304443,0.7525416469934748
06919500,0.7339662313461304,0.5097959611407739
07196900,0.4971686601638794,0.5381476864946936
07261000,0.41994595527648926,0.3591231864298615
07362587,0.5770678520202637,0.5714750584769251
08086212,0.46243226528167725,-0.766226606922779
08164600,0.6687889695167542,0.6100661861510142
08171300,0.6629899740219116,0.73799118060658
08176900,0.2233337163925171,0.36109725505309753
08178880,0.5626673698425293,0.7416264252575089
08269000,0.7509928345680237,0.6782583276726707
08377900,-0.20630979537963867,-0.25134533963839445
08378500,-1.4396569728851318,-0.618915611249597
09447800,0.2888679504394531,-0.0344745046461703
09484600,-1.5421819686889648,-0.08657719274970654
09512280,0.7011619806289673,0.7639872629872057
10259000,-3.0132226943969727,-0.6904014086988712
11124500,-2.815298557281494,-1.0167396479660487
11264500,0.7969030141830444,0.8571164124241986
11475560,0.7886741161346436,0.7461494800400137
11522500,0.6696562767028809,0.4454973018254398
11523200,0.5125125646591187,0.2733982876109806
12041200,0.7860451936721802,0.8161597385027445
12056500,0.5877687931060791,0.5726463758364553
12082500,0.7032265067100525,0.6327760795637177
12381400,0.553932785987854,0.6135176022628183
12390700,-0.9778363704681396,-0.19472354516232504
12488500,0.6534066200256348,0.7353917113631379
13011500,0.6265467405319214,0.3335767634098178
13023000,0.5783331394195557,0.5096213564438037
13313000,-0.24382376670837402,0.024824899110880705
14020000,0.4169420003890991,0.23633155921088678
14138870,0.6989459991455078,0.7894297458839972
14139800,0.7628583908081055,0.7244487040749714
14166500,0.5565168857574463,0.7060079896830148
14182500,0.7838646173477173,0.7360842102221132
14306340,0.8438135981559753,0.7432629445635959
14325000,0.7326462268829346,0.5006553951819589
14362250,-0.9773967266082764,-1.3227434877807918
