basin,NSE,KGE
01047000,0.7649362087249756,0.6820202967587803
01057000,0.8408651947975159,0.8912705115432211
01137500,0.5807919502258301,0.7134049149572312
01142500,0.6140680313110352,0.4898900577362417
01169000,0.7372822761535645,0.8327436138960302
01170100,0.5928393602371216,0.7509255854107236
01187300,0.7066246271133423,0.6872450199859114
01350140,0.5162197351455688,0.6688502400396965
01466500,-4.361364841461182,-0.869053630339027
01580000,0.7420697212219238,0.7537508047668905
01594950,0.6422940492630005,0.7541378747968424
01606500,0.6986668705940247,0.7638808772645371
01634500,0.4999071955680847,0.725146716414953
01644000,0.7529935836791992,0.5947291730482234
01664000,0.747673511505127,0.6800811791012653
01666500,0.4838252663612366,0.3875186086094925
02053200,0.5783517360687256,0.589618381473441
02074500,0.6990401744842529,0.6227489719619754
02082950,0.5911270380020142,0.5969962376292148
02143000,0.6514731645584106,0.6663571592622548
02202600,0.55975341796875,0.4278635424677102
02212600,0.729574978351593,0.6103411988988847
02221525,0.6830390095710754,0.7258966650768024
02298608,0.6653039455413818,0.43181379406629183
02300700,0.29568397998809814,0.017964645794907308
02342933,0.5923944711685181,0.48936142522769943
02349900,0.705069899559021,0.5609262026682458
02350900,0.803977370262146,0.7523665456703446
02361000,0.5981600284576416,0.6097098641430849
02369800,0.652431845664978,0.5709206289509023
02395120,0.4767085313796997,0.6437254596261595
02415000,0.7519893050193787,0.6692292409802709
02430085,0.6602319478988647,0.8281647066985609
02464000,0.8207364678382874,0.8359300921613907
02465493,0.2661305069923401,0.4530626877453864
02472000,0.7491262555122375,0.6631475090228807
02479300,0.7745398879051208,0.7837996226118172
02479560,0.770310640335083,0.7524015770924266
02481510,0.6635894775390625,0.7075086796246968
03011800,0.7171781063079834,0.7976892726552783
03076600,0.6634525060653687,0.7885431396209954
03285000,0.7406452298164368,0.7388468634012828
03471500,0.7184794545173645,0.7436349202582304
04122200,0.7665359377861023,0.8358502960355606
04161580,-0.12347602844238281,0.31398293732851446
04233000,0.5794082283973694,0.7189782326939804
04256000,0.7309734225273132,0.8147608246574582
05120500,0.2009773850440979,0.056719765517569964
05291000,0.26760321855545044,0.055801101734179515
05444000,0.360207200050354,0.6728669924602799
05487980,0.7987749576568604,0.753331575326107
05501000,0.6309314966201782,0.5525777499648598
05593575,0.7902234792709351,0.8813261789364688
06278300,0.5506796836853027,0.5984920739175961
06280300,0.907053530216217,0.8820630593270171
06352000,0.27276235818862915,0.20446152665379835
06409000,0.3060861825942993,0.6134566888044062
06431500,-0.4420233964920044,0.3211382038724103
06470800,0.11394613981246948,-0.14420436318226892
06477500,0.5859667658805847,0.6449201216704261
06814000,0.74114990234375,0.7572983922444019
06847900,-0.6438919305801392,-4.502286435757244
06879650,0.34078872203826904,0.45141449450171944
06889200,0.8279227018356323,0.7661829675947016
06906800,0.49410480260849,0.37007926641068745
06911900,0.813402533531189,0.647409849619186
07167500,0.5461788177490234,0.49170681155669427
07195800,0.2689440846443176,0.5467445462665969
07299670,0.3137744665145874,0.4094142906703616
07301410,0.37663698196411133,0.4166843837067986
08050800,0.29378658533096313,0.45405881772685386
08070000,0.6258230805397034,0.5394477838076931
08086290,0.700567364692688,0.606643613127738
08103900,0.4300253987312317,0.6496664333977948
08158700,0.2119666337966919,0.6324980438699688
08158810,0.12343186140060425,0.24845869764374306
08175000,0.718806803226471,0.7495420448263981
08194200,0.09433335065841675,0.03738469158118085
08267500,0.7339766025543213,0.7282821232358411
09035800,0.8123130798339844,0.6957490331293704
09066200,0.9051648378372192,0.8660456849612386
09066300,0.8202300071716309,0.4452202564698947
09081600,0.8437476754188538,0.6542407151487659
09210500,-1.045856237411499,-0.21605065549885571
09312600,0.4089197516441345,0.05425902690148465
09404450,-0.27719151973724365,0.027282410376525124
10234500,0.7202154994010925,0.853021089553831
11151300,-0.1924363374710083,-0.28096656455508495
11230500,0.6522257924079895,0.5714661044848732
11266500,0.8150416612625122,0.7230140549450356
11478500,0.8466609120368958,0.7997277756473447
11482500,0.7267743945121765,0.4939819938146759
12013500,0.8227425217628479,0.7072538585803114
12040500,0.8368567228317261,0.7231346818364944
12114500,0.7757865190505981,0.7778605720491631
12144000,0.8501198291778564,0.877633165013801
12383500,-7.8666887283325195,-1.6643221105005672
13018300,0.8129304051399231,0.7614201478065664
13240000,0.6155897378921509,0.6493465095508257
14096850,-0.2182760238647461,0.1929750780647268
14185000,0.7959864139556885,0.7280478630752344
14216500,0.7383248805999756,0.7732223266441001
14301000,0.7425370216369629,0.6990723408914685
14303200,0.8444245457649231,0.811539912573275
14305500,0.8657519221305847,0.7469425303270663
14400000,0.7546943426132202,0.5231606709033791
