basin,NSE,KGE
01022500,0.7863171100616455,0.8927001388949216
01031500,0.8269588947296143,0.8637795674182259
01055000,0.6548534631729126,0.6622432135897404
01123000,0.7508124709129333,0.876240699923661
01162500,0.631111741065979,0.7556958707905062
01350000,0.6164602041244507,0.7831334664158717
01411300,0.5778543949127197,0.7486035338101247
01413500,0.6304183006286621,0.7991537303296168
01434025,0.585614800453186,0.6794268575297784
01510000,0.6804232001304626,0.7176898433317226
01532000,0.4926159381866455,0.47167221328465947
01548500,0.7460780143737793,0.7710902930380782
01550000,0.7113663554191589,0.7074326149195818
01552000,0.7160753011703491,0.7348471658732245
01552500,0.617749810218811,0.5322379350551458
01586610,0.6741991639137268,0.5588054996088808
01591400,0.6144019365310669,0.510335059913847
01632000,0.5379229784011841,0.5691941336884199
01632900,0.31010544300079346,0.6377628728719944
01638480,0.5970978140830994,0.49672214744883214
01667500,0.6570713520050049,0.7879184382849282
01669520,0.6291664838790894,0.6288216135270592
02013000,0.7524441480636597,0.7017591425257713
02038850,0.46865278482437134,0.5718150313116307
02069700,0.07930874824523926,0.42684643470291006
02096846,0.4670082926750183,0.39954331711152014
02128000,0.42335623502731323,0.3123524997455669
02149000,0.7486377954483032,0.8013094443021916
02152100,0.6575987339019775,0.739432118131714
02193340,0.5145629644393921,0.5809987601239379
02198100,0.3794344663619995,0.2787368593140347
02231000,0.7274528741836548,0.6101447632672015
02296500,0.6024632453918457,0.6113930761271862
02374500,0.5549449920654297,0.591369268803545
02427250,0.7497539520263672,0.6103656169012879
02464360,0.6976519823074341,0.7130003769117763
02472500,0.772337794303894,0.8243088423282903
03015500,0.6920017004013062,0.7608810516381377
03026500,0.6266804933547974,0.6536268272929929
03028000,0.6795952320098877,0.6131646110648726
03186500,0.743567168712616,0.688470487743521
03238500,0.7278628349304199,0.7791127407564887
03384450,0.49812406301498413,0.4486720046035034
03463300,0.6513389348983765,0.4641260379385761
03488000,0.761591911315918,0.7468944557037572
03574500,0.514731764793396,0.5509371488993298
04197100,0.697197675704956,0.7894131519703144
04216418,0.6725542545318604,0.7129602841134239
04224775,0.6400772333145142,0.6175496393512396
05057200,0.1886942982673645,0.4576636779731128
05362000,0.6699042320251465,0.5847962829481517
05408000,-1.9630720615386963,-0.3654175118443832
05413500,0.15821236371994019,0.5374858632830589
05454000,0.47100144624710083,0.6177995475287648
05458000,0.5433287620544434,0.4975809263515968
05508805,0.7451961040496826,0.860368009348669
05525500,0.7228820323944092,0.8502542213671134
05556500,0.4879605770111084,0.652998802012607
05592050,0.7312396764755249,0.7187279339015791
05592575,0.6226123571395874,0.5955571792792187
06224000,0.6956609487533569,0.7245793730933454
06344600,0.2850061058998108,0.2915968742346945
06350000,0.36843496561050415,0.31822192859144816
06440200,0.26097631454467773,0.024580075142995428
06447500,-0.027367353439331055,-0.14418493245643615
06853800,0.5860610604286194,0.42560901759553016
06892000,0.6245217323303223,0.8108210532127891
06903400,0.7590405344963074,0.6752713662356636
06919500,0.5379443168640137,0.4986454417292776
07196900,0.5106886029243469,0.5618862132039457
07261000,0.5248057246208191,0.6767688649387367
07362587,0.5318015813827515,0.4960461424613294
08086212,0.4359869956970215,0.4629182579906551
08164600,0.6913222074508667,0.6377460278741327
08171300,0.6174696683883667,0.7869763483717361
08176900,0.23618298768997192,0.3709751738503376
08178880,-0.36620819568634033,0.2998371211584737
08269000,0.614426851272583,0.548014989607738
08377900,-0.22391068935394287,-0.06258650034925961
08378500,0.007887780666351318,0.1294103464481553
09447800,0.34558725357055664,0.20784824158528337
09484600,-1.7031328678131104,-0.26221529517060205
09512280,0.5100525617599487,0.49880308123132955
10259000,-2.495272397994995,-0.50434983882616
11124500,-4.205939292907715,-1.2319852413660315
11264500,0.8580825328826904,0.9259421373261845
11475560,0.7836022973060608,0.848899614988678
11522500,0.7666476964950562,0.5997959850954002
11523200,0.565683126449585,0.45258570423040545
12041200,0.7408022880554199,0.6637510811635208
12056500,0.5648820996284485,0.6593480457681394
12082500,0.7522745132446289,0.7355653140975815
12381400,0.43277794122695923,0.44824351083019587
12390700,0.4865865111351013,0.6183635911032345
12488500,0.6191130876541138,0.7123332859432013
13011500,0.6409980058670044,0.5029756158789092
13023000,0.7628471255302429,0.748994806638811
13313000,-0.1302957534790039,0.20225355637690656
14020000,0.3553662896156311,0.20590511665786904
14138870,0.6474791765213013,0.7048892695327342
14139800,0.7722474932670593,0.8723654037220097
14166500,0.1942858099937439,0.31221172567808086
14182500,0.791595458984375,0.8036691700597618
14306340,0.8304897546768188,0.8026887549850167
14325000,0.8229475021362305,0.7400711973635957
14362250,-0.7536971569061279,-1.3669304535048163
