basin,NSE,KGE
01134500,0.6512473821640015,0.7466301054055079
01139000,0.7327471971511841,0.8646573588461399
01144000,0.7129493951797485,0.7164068999705131
01181000,0.7769436240196228,0.8805808095501301
01415000,0.6869511604309082,0.830397785993342
01435000,0.6876548528671265,0.6856381448077271
01491000,0.5751876831054688,0.4986556364112067
01542810,0.7200920581817627,0.7391004001707863
01543500,0.7822630405426025,0.7449792672385939
01549500,0.6553972959518433,0.531911219608918
01567500,0.5270112752914429,0.5209464935878185
01568000,0.7424871325492859,0.7680639487948857
01596500,0.6341761350631714,0.6632924367191771
02015700,0.7361083030700684,0.6619397186899376
02051500,0.7156497240066528,0.5984571706639519
02056900,0.7301003932952881,0.6354255109679001
02064000,0.45302075147628784,0.31545467667199234
02070000,0.5334524512290955,0.6565198548702386
02102908,-0.14861512184143066,0.33184660847879566
02112120,0.6790784597396851,0.7990740455159333
02118500,0.6760990619659424,0.6271889518260847
02137727,0.8126071095466614,0.7598914188892876
02143040,0.6654413938522339,0.6706174131648317
02177000,0.16744518280029297,0.27410209451734013
02196000,0.5459001064300537,0.4550369715763196
02298123,0.5733457803726196,0.7790381504888668
02450250,0.7436480522155762,0.6670212296875286
02481000,0.6576743125915527,0.5167046242578982
03010655,0.6579084992408752,0.7064155943907542
03049000,0.6991914510726929,0.7536984745550098
03050000,0.6827179193496704,0.541075024491658
03070500,0.7865857481956482,0.8131278038075762
03144000,0.7326869964599609,0.6760878346417929
03180500,0.763174831867218,0.6712299737756693
03237280,0.45537132024765015,0.6136448961195422
03237500,0.7664321660995483,0.7208258491660546
03280700,0.6591048240661621,0.6880144777982486
03340800,0.719363808631897,0.654123791418612
03364500,0.7159316539764404,0.8178014811581247
03368000,0.5826196670532227,0.6661665962077745
03479000,0.6476662755012512,0.6262786930151607
03500000,0.6266531944274902,0.7010354247617441
03500240,0.7081524133682251,0.7778881688879389
04027000,0.6987932920455933,0.7955705000985792
04057800,0.5414921045303345,0.6934750769155195
04127997,-2.8981375694274902,-0.36309236021287394
04197170,0.662167489528656,0.5766806953951176
05414000,0.28069359064102173,0.6351231575725218
05488200,0.6733444333076477,0.68120789245033
05489000,0.767204999923706,0.6896896063116438
05593900,0.7124119997024536,0.6855262857863267
05595730,0.7815485000610352,0.6774500280661144
06289000,0.48325079679489136,0.37180043468575397
06291500,0.25598227977752686,0.1567308595207536
06332515,0.2686132788658142,0.5367849979517518
06601000,0.2650951147079468,0.3041299205287262
06622700,0.6200786828994751,0.3417047400961454
06623800,0.852684497833252,0.636843220694645
06632400,0.7723532915115356,0.5478434058774744
06746095,0.2937955856323242,0.015684523187117883
06878000,0.5585510730743408,0.6508342104625414
06885500,0.6304985284805298,0.8159984795041038
07066000,0.5160277485847473,0.5594551761334674
07142300,0.2688561677932739,0.2860597577405255
07180500,0.7060171961784363,0.7086351301308683
07184000,0.590770423412323,0.6618828623164472
07291000,0.2313593029975891,0.3394387263102694
08066200,0.41924965381622314,0.41829862277807306
08101000,0.7578940391540527,0.8777628627120302
08104900,0.6953074932098389,0.6706536182045771
08109700,0.2107452154159546,0.13107563094626185
08164300,0.6442134380340576,0.6815761444237253
08165300,0.2121288776397705,0.5073994447277594
08198500,0.7607285976409912,0.616979577613977
08202700,0.5502545833587646,-2.856005228395202
08271000,0.449198842048645,0.3752415885545115
09035900,0.8115628361701965,0.6925487299701396
09047700,0.6957776546478271,0.6692668822416892
09065500,0.5608820915222168,0.30971993822611665
09066000,0.7184659838676453,0.4040312061814897
09223000,0.8063718676567078,0.8391287412211474
09492400,-0.23920011520385742,-0.30045944678038183
09494000,0.23283809423446655,0.08035982399536368
09505350,0.46418488025665283,0.2069962232085567
09505800,0.5735708475112915,0.47335709413174365
09510200,0.6477604508399963,0.6030596268796442
10336645,0.5666229724884033,0.4492972680184041
11143000,0.7082725763320923,0.670939756547889
11176400,0.5640507936477661,0.36900586129748014
11284400,0.7241909503936768,0.5346447529134521
11451100,0.7468658685684204,0.6712940907763756
11473900,0.5694243907928467,0.14837335250702532
11476600,0.6149832010269165,0.6344642862294256
11480390,0.7396002411842346,0.5805448064714758
11528700,0.7192578315734863,0.7866178290226244
12020000,0.814130961894989,0.7710102386613547
12048000,-2.229146957397461,-0.3530846992816732
12115000,0.7938080430030823,0.836926557825416
12175500,0.5827685594558716,0.7549659216384454
12411000,0.5529336929321289,0.43518249762647
12447390,0.3719191551208496,0.14543844450092802
12451000,0.7292316555976868,0.8591924633472491
13011900,0.715423047542572,0.40863828637779076
13331500,0.8571879267692566,0.9141805657877522
14138900,0.8175321817398071,0.7226515488284252
14222500,0.8261768221855164,0.7445251500569228
