basin,NSE,KGE
01052500,0.724449872970581,0.6647559825512184
01333000,0.7606968283653259,0.7626951319691281
01350080,0.5965578556060791,0.7613518444178708
01365000,0.6429304480552673,0.7864344036515427
01414500,0.6366307735443115,0.727222312273134
01423000,0.7605935335159302,0.8060117409918656
01439500,0.7311011552810669,0.8486228884596952
01440000,0.800265371799469,0.7516670074987937
01484100,0.4874502420425415,0.4859242739538181
01539000,0.7482386827468872,0.7966630097852252
01543000,0.7761256694793701,0.7705144030928894
01544500,0.7554597854614258,0.7564613439334309
01545600,0.739908754825592,0.8120696020684898
01583500,0.6961339712142944,0.7503534819250428
01669000,0.6568701267242432,0.7876537002312355
02011400,0.5924571752548218,0.5200634934775552
02014000,0.742904543876648,0.8614916758516888
02018000,0.7904741168022156,0.7582147308324728
02027500,0.49351078271865845,0.46752294433129427
02053800,0.6029708981513977,0.781607758636026
02059500,0.6029404401779175,0.5581201545247199
02077200,0.4664685130119324,0.47262875663936155
02092500,0.5732235312461853,0.7014177997732871
02108000,0.621698260307312,0.734446605348279
02111500,0.5294008851051331,0.7177298424411853
02112360,0.5076450705528259,0.6984328220908143
02125000,0.5908528566360474,0.5751919801338498
02140991,0.7791464924812317,0.6998399982359211
02178400,0.8137146234512329,0.9014708194711045
02245500,0.4648016095161438,0.5084084379586655
02246000,0.4291036128997803,0.3168610478087036
02297155,-1.0916061401367188,-0.03208461857390876
02299950,0.2698514461517334,0.5919072058446633
02363000,0.7092077136039734,0.8267454061466993
02371500,0.6636549234390259,0.7898067960648171
02479155,0.6424905061721802,0.6506765458559647
03021350,0.562321662902832,0.48790678956194133
03173000,0.7857248187065125,0.8052565089384289
03241500,0.5324306488037109,0.683294461360709
03281500,0.7025094032287598,0.6378335110996447
03338780,0.8062577247619629,0.6970070989121581
03366500,0.8080659508705139,0.8635957383981319
03439000,0.7689041495323181,0.7720102181831643
03455500,0.599596381187439,0.6573242370135839
03460000,0.6701100468635559,0.7879385427994738
03604000,0.09652340412139893,0.5141149954004134
04024430,0.6814044713973999,0.6152764938867863
04040500,0.5367195010185242,0.3282694639222593
04045500,-0.11549842357635498,0.1048264456510678
04074950,-0.9828943014144897,-0.12098592312742862
04115265,0.24802428483963013,0.41031876333355766
04122500,0.486070454120636,0.6527185209823069
04127918,0.44188421964645386,0.6345194865697347
04185000,0.5386112928390503,0.5362147192738511
04213000,0.6239991188049316,0.6154223092604347
04213075,0.3629186153411865,0.33510885889433173
04296000,0.7028284668922424,0.658045298366682
05584500,0.7428216934204102,0.831141907819755
05591550,0.7317327260971069,0.7643965569220914
06311000,0.6600997447967529,0.716919734901651
06479215,0.3424678444862366,0.25610491781238565
06614800,0.5772066116333008,0.6696893055440974
06803510,0.5631764531135559,0.4098693585365488
06876700,0.3968309760093689,0.45100503111193235
06888500,0.7187813520431519,0.738916199404009
06889500,0.6551018953323364,0.5242205314481665
06910800,0.793379545211792,0.583582986680911
07057500,0.4861823320388794,0.6275716586841393
07145700,0.5714715123176575,0.3026935578654094
07197000,0.7999328374862671,0.8903064597942486
07208500,0.150193452835083,0.4727989107175049
07263295,0.6539351940155029,0.6067042859705984
07335700,0.4845591187477112,0.37400265637403796
07346045,-0.22567975521087646,0.43296501591877323
07359610,0.559459388256073,0.5297512015206468
07362100,0.6312156915664673,0.7695987848857588
07375000,0.4704369902610779,0.6149174983311432
08013000,0.6556771993637085,0.489950558684092
08023080,0.6912617683410645,0.8220534595384992
08150800,0.3430819511413574,-0.9651491447320888
08196000,0.29551243782043457,0.45342300905360744
08200000,0.5522496700286865,0.6078261943943539
08324000,0.3866496682167053,0.4911384853762115
09352900,0.5118337869644165,0.5558847157805333
09378170,0.43894416093826294,0.5787209021659563
09386900,0.11657118797302246,0.004272139187923574
09508300,0.33976680040359497,0.10597516530884021
09513780,0.3018839955329895,-0.07177367329240525
10244950,-2.5430209636688232,-0.4976197271614806
10343500,0.49551844596862793,0.4784718792579673
11481200,0.8008242249488831,0.8411606993622014
12010000,0.8025306463241577,0.5845246935928128
12035000,0.865777850151062,0.7077442962772327
12054000,0.6262410879135132,0.7387613458222398
12073500,0.7416868209838867,0.7336723840818518
12092000,0.5566141605377197,0.7614381441250453
12143600,0.8033686876296997,0.7736307837089236
12147500,0.6022847890853882,0.5027305237588839
12167000,0.6867130994796753,0.5131461139747072
12178100,0.6608450412750244,0.661426957679594
12377150,0.18421107530593872,0.0704803297719564
13235000,0.7663224339485168,0.6213407043128695
14137000,0.6035616397857666,0.6264466932131395
14154500,0.63475102186203,0.3670767892736774
14187000,0.6706812381744385,0.5113123944296428
14236200,0.8596190214157104,0.8878984463990997
14316700,0.8170380592346191,0.6508333035888624
