basin,NSE,KGE
01022500,0.764816164970398,0.7785275625657239
01031500,0.7921651005744934,0.8464637018005267
01055000,0.5739834308624268,0.580278257998549
01123000,0.37696874141693115,0.5348847164501542
01162500,0.541412889957428,0.6365317959032344
01350000,0.5804545879364014,0.7566971466405024
01411300,0.2609659433364868,0.539482259337231
01413500,0.6344547271728516,0.798128778844363
01434025,0.5670665502548218,0.6634325898616307
01510000,0.6964988708496094,0.7983553063360833
01532000,0.45651084184646606,0.48823789241523774
01548500,0.37774258852005005,0.39063644419925914
01550000,0.6762275695800781,0.7210797134426694
01552000,0.6985258460044861,0.6841376116205466
01552500,0.6140925884246826,0.5778021634828621
01586610,0.6369280815124512,0.5415150864149318
01591400,0.6069014072418213,0.5109769276433609
01632000,0.5080658793449402,0.4714947528828912
01632900,0.3064414858818054,0.4735462493451854
01638480,0.47364652156829834,0.3463865518677025
01667500,0.6445599794387817,0.6277258122439244
01669520,0.48199278116226196,0.31161568901245285
02013000,0.7368089556694031,0.7221854270694862
02038850,0.4784401059150696,0.4463532500156492
02069700,0.5966506004333496,0.7230003907080765
02096846,0.4697733521461487,0.44699973850187447
02128000,0.35623884201049805,0.2813445028982545
02149000,0.6663542985916138,0.7587397544694218
02152100,0.6248151063919067,0.7724292597084723
02193340,0.48456162214279175,0.46843882866453057
02198100,0.21083712577819824,-0.1411660361347895
02231000,-1.5430288314819336,-1.624460709896749
02296500,-1.5394725799560547,-1.5632506410863414
02374500,0.5894271731376648,0.6454084341248076
02427250,0.5688298940658569,0.39561672914596124
02464360,0.7018391489982605,0.6325608567911948
02472500,0.7252237796783447,0.7518467643069631
03015500,0.6752459406852722,0.7205869209502046
03026500,0.5945572853088379,0.6968654815949131
03028000,0.703840970993042,0.7314740699212733
03186500,0.7499698400497437,0.7651341650580215
03238500,0.45979034900665283,0.6070142745846243
03384450,0.5131652355194092,0.3020905974277457
03463300,0.6586684584617615,0.4694011976870277
03488000,0.7868771553039551,0.8157511285844893
03574500,0.5459458231925964,0.5251715894730897
04197100,0.6233474016189575,0.6647287588270335
04216418,0.5185725092887878,0.6881882378469737
04224775,0.6387624740600586,0.7769206286184158
05057200,-0.520470142364502,-0.9745246121922189
05362000,0.5069808959960938,0.45850302835679024
05408000,-1.4786403179168701,-0.14938056268222333
05413500,-1.3520863056182861,-0.12604410675283195
05454000,0.36889469623565674,0.5195662193308319
05458000,0.42639094591140747,0.6388871705471069
05508805,0.5713851451873779,0.34430165998317885
05525500,0.7096493244171143,0.7527251204645128
05556500,0.6094210743904114,0.7814313499267654
05592050,0.6180241703987122,0.6073175825040839
05592575,0.47349536418914795,0.627653930005359
06224000,0.7302278876304626,0.5124263550069184
06344600,-3.471127986907959,-4.599354584149248
06350000,-0.3882979154586792,-1.9839828792827445
06440200,0.015552699565887451,-0.313207208746332
06447500,-0.28182661533355713,-0.4008387828783688
06853800,0.29985499382019043,0.3074419810916267
06892000,0.6115540266036987,0.760956981305803
06903400,0.4744592308998108,0.4580471568598442
06919500,0.7945597171783447,0.7979760576376402
07196900,0.41198545694351196,0.42412310893835237
07261000,0.48167234659194946,0.4538255819326136
07362587,0.539729654788971,0.5193425060784589
08086212,0.3259696960449219,-0.5823113087616745
08164600,0.42810511589050293,-1.6630643613617617
08171300,0.5631556510925293,0.28164086396313115
08176900,-0.16276025772094727,-4.381638973413316
08178880,0.25481247901916504,-0.22113176068228668
08269000,0.5058534145355225,0.6067218853086944
08377900,0.434908390045166,0.4089442950600284
08378500,0.14815229177474976,0.28181313723897083
09447800,-2.9686105251312256,-9.624429485487202
09484600,-363.3681640625,-67.64467784814056
09512280,0.4981222152709961,0.4923456585028523
10259000,-3.314039707183838,-1.0279128611727293
11124500,-2.7000174522399902,-0.9001200562743992
11264500,0.7982924580574036,0.7996114500424627
11475560,0.7652945518493652,0.7687730330261866
11522500,0.6796687841415405,0.4890337645885542
11523200,0.46954071521759033,0.25783852070695856
12041200,0.7799762487411499,0.7908529219769707
12056500,0.6031560897827148,0.5377576192304702
12082500,0.7091368436813354,0.7016009999687622
12381400,-0.0984731912612915,0.3252338028442363
12390700,-1.3572444915771484,-0.1836849970628709
12488500,0.6108872890472412,0.7511591514834164
13011500,0.5731320977210999,0.3285413302048499
13023000,0.338348925113678,0.3507238778355687
13313000,-0.2786136865615845,0.058539775955242734
14020000,0.39052391052246094,0.269515134611778
14138870,0.7486276626586914,0.8239881068310776
14139800,0.7600234150886536,0.796846565989606
14166500,0.44638270139694214,0.6148653009342756
14182500,0.7106294631958008,0.7709076651555878
14306340,0.8383129835128784,0.7749365462265372
14325000,0.7988802194595337,0.6755476265136839
14362250,-0.36485469341278076,-1.1153719955014547
