basin,NSE,KGE
01134500,0.6346909999847412,0.7760674432314757
01139000,0.7300534248352051,0.8614917968827804
01144000,0.7672735452651978,0.7739439079680306
01181000,0.6846526861190796,0.8151954845041427
01415000,0.678573489189148,0.7769009158548664
01435000,0.6722689270973206,0.6728713312001298
01491000,0.6661505699157715,0.6187674565481389
01542810,0.6924080848693848,0.7555830726102513
01543500,0.7187885046005249,0.6971001615786676
01549500,0.6414096355438232,0.5018059592666209
01567500,0.542391300201416,0.5833096669878296
01568000,0.7275533676147461,0.7229525980787408
01596500,0.6853824853897095,0.7795928221748742
02015700,0.8001531958580017,0.8280802048189511
02051500,0.6500686407089233,0.5422162113795223
02056900,0.6823594570159912,0.5957075110042218
02064000,0.6058307886123657,0.48753152688396384
02070000,0.6644994020462036,0.768083617196455
02102908,-0.030199646949768066,0.43022227865171625
02112120,0.642327070236206,0.7637389096839737
02118500,0.7088700532913208,0.7541888663918892
02137727,0.7898359894752502,0.8388392848274101
02143040,0.7069409489631653,0.7860733968276349
02177000,0.33642226457595825,0.40565362564009233
02196000,0.5380764007568359,0.513794313086616
02298123,0.5712443590164185,0.7362625486186185
02450250,0.7642122507095337,0.7498974414428569
02481000,0.7414842247962952,0.6454490941445632
03010655,0.6732778549194336,0.7879318322996149
03049000,0.6918965578079224,0.7477761769129647
03050000,0.7410295009613037,0.6777645703214473
03070500,0.7901792526245117,0.8213394736427614
03144000,0.6749237775802612,0.6833773752355079
03180500,0.7854394316673279,0.7866005896461816
03237280,0.3839123845100403,0.6625832589732816
03237500,0.7715651392936707,0.7373100054403503
03280700,0.6472210884094238,0.672490083356838
03340800,0.709540843963623,0.6680821780803435
03364500,0.760483980178833,0.8670559580860775
03368000,0.5752114653587341,0.5825194241707923
03479000,0.667055606842041,0.681470881119399
03500000,0.8083561658859253,0.7857299835982231
03500240,0.8508765697479248,0.9161184713306101
04027000,0.8018465638160706,0.7580161566398699
04057800,0.4863976836204529,0.7377536597139054
04127997,-0.17634034156799316,0.30140861226658067
04197170,0.6450247764587402,0.5748426476226147
05414000,0.40314269065856934,0.5582373209863891
05488200,0.6480005979537964,0.5879487354335463
05489000,0.6816112995147705,0.6582157900295685
05593900,0.7072811722755432,0.7474996462201247
05595730,0.7986049652099609,0.6891771738849877
06289000,0.8311020135879517,0.8612898624177888
06291500,-0.05609393119812012,-0.10770806814356404
06332515,-0.5118105411529541,-1.2855875244072528
06601000,0.42660677433013916,0.5416197674355298
06622700,0.45839446783065796,0.20184018359625022
06623800,0.7203802466392517,0.49521338311198393
06632400,0.7064908742904663,0.5765390008500262
06746095,0.23336422443389893,-0.02036809375486137
06878000,0.5173485279083252,0.502398881118352
06885500,0.7320984601974487,0.8177069618639994
07066000,0.5751677751541138,0.5621205000372185
07142300,0.1105225682258606,0.08196106225358457
07180500,0.45703136920928955,0.7254533103981273
07184000,0.6858914494514465,0.7028082730165681
07291000,0.338779091835022,0.5116441707346189
08066200,0.3837910294532776,0.28374844955692036
08101000,0.5934252738952637,0.5861383061325798
08104900,0.638046383857727,0.8024988541757045
08109700,0.18520617485046387,0.07964281796179973
08164300,0.72748863697052,0.6546562683627402
08165300,-0.4958803653717041,-0.1650775349892475
08198500,0.6252708435058594,-0.14435536982868635
08202700,0.4321720600128174,-4.641381041350685
08271000,0.6815750002861023,0.5782688527411839
09035900,0.8010619282722473,0.5905379402481863
09047700,0.6047684550285339,0.7198359074708953
09065500,0.5766184329986572,0.2974868469519336
09066000,0.6240938901901245,0.4231008432224199
09223000,0.8860388994216919,0.819130689345984
09492400,-0.22601282596588135,-0.2641924061645351
09494000,0.47540992498397827,0.34989880652614236
09505350,0.6579746603965759,0.6972297443610729
09505800,0.6124280691146851,0.14505529560185582
09510200,0.6925230026245117,0.5643966950848007
10336645,0.7189105749130249,0.5330286392012256
11143000,0.7409334778785706,0.7902796504684646
11176400,0.5085562467575073,0.35211175028243835
11284400,0.44991636276245117,0.04816342497126169
11451100,0.7309080362319946,0.7286616519137592
11473900,0.6806872487068176,0.4977139638116437
11476600,0.7634265422821045,0.8594461727112468
11480390,0.7189061641693115,0.5525892401547725
11528700,0.5720853805541992,0.5436893666724482
12020000,0.8072754144668579,0.6753624553026969
12048000,-2.210453748703003,-0.4135807966168197
12115000,0.8062961101531982,0.8131668305726704
12175500,0.5056190490722656,0.703419090677574
12411000,0.6621315479278564,0.6268131658457479
12447390,0.7212814092636108,0.6114596488777184
12451000,0.7335568070411682,0.7663107891640208
13011900,0.8035914301872253,0.5867026579155261
13331500,0.7669843435287476,0.8611432689735176
14138900,0.8271200060844421,0.7111979446434078
14222500,0.7802672386169434,0.6484152588991909
